[23:49:41] [main/INFO] (FabricLoader/GameProvider) Loading Minecraft 1.21 with Fabric Loader 0.16.9
[23:49:41] [main/INFO] (FabricLoader) Loading 55 mods:
	- fabric-api 0.102.0+1.21
	- fabric-api-base 0.4.42+6573ed8cd1
	- fabric-api-lookup-api-v1 1.6.68+b5597344d1
	- fabric-biome-api-v1 13.0.29+5bd9f1bcd1
	- fabric-block-api-v1 1.0.22+0af3f5a7d1
	- fabric-block-view-api-v2 1.0.10+6573ed8cd1
	- fabric-blockrenderlayer-v1 1.1.52+0af3f5a7d1
	- fabric-client-tags-api-v1 1.1.15+6573ed8cd1
	- fabric-command-api-v1 1.2.49+f71b366fd1
	- fabric-command-api-v2 2.2.28+6ced4dd9d1
	- fabric-commands-v0 0.2.66+df3654b3d1
	- fabric-content-registries-v0 8.0.16+b5597344d1
	- fabric-convention-tags-v1 2.0.19+7f945d5bd1
	- fabric-convention-tags-v2 2.5.0+c5e2b5c6d1
	- fabric-crash-report-info-v1 0.2.29+0af3f5a7d1
	- fabric-data-attachment-api-v1 1.1.27+6a6dfa19d1
	- fabric-data-generation-api-v1 20.2.16+16c4ae25d1
	- fabric-dimensions-v1 4.0.0+6fc22b99d1
	- fabric-entity-events-v1 1.6.12+6fc22b99d1
	- fabric-events-interaction-v0 0.7.12+ba9dae06d1
	- fabric-game-rule-api-v1 1.0.53+6ced4dd9d1
	- fabric-gametest-api-v1 2.0.4+6fc22b99d1
	- fabric-item-api-v1 11.0.0+afdfc921d1
	- fabric-item-group-api-v1 4.1.4+78017270d1
	- fabric-key-binding-api-v1 1.0.47+0af3f5a7d1
	- fabric-keybindings-v0 0.2.45+df3654b3d1
	- fabric-lifecycle-events-v1 2.3.12+6c1df360d1
	- fabric-loot-api-v2 3.0.14+3f89f5a5d1
	- fabric-loot-api-v3 1.0.2+3f89f5a5d1
	- fabric-message-api-v1 6.0.13+6573ed8cd1
	- fabric-model-loading-api-v1 2.0.0+fe474d6bd1
	- fabric-networking-api-v1 4.2.2+60c3209bd1
	- fabric-object-builder-api-v1 15.2.0+a551f7a4d1
	- fabric-particles-v1 4.0.2+6573ed8cd1
	- fabric-recipe-api-v1 5.0.12+65089712d1
	- fabric-registry-sync-v0 5.1.2+60c3209bd1
	- fabric-renderer-api-v1 3.4.0+c705a49cd1
	- fabric-renderer-indigo 1.7.0+c705a49cd1
	- fabric-renderer-registries-v1 3.2.68+df3654b3d1
	- fabric-rendering-data-attachment-v1 0.3.48+73761d2ed1
	- fabric-rendering-fluids-v1 3.1.6+b5597344d1
	- fabric-rendering-v0 1.1.71+df3654b3d1
	- fabric-rendering-v1 5.0.5+df16efd0d1
	- fabric-resource-conditions-api-v1 4.3.0+8dc279b1d1
	- fabric-resource-loader-v0 1.3.0+56599129d1
	- fabric-screen-api-v1 2.0.24+b5597344d1
	- fabric-screen-handler-api-v1 1.3.86+b5597344d1
	- fabric-sound-api-v1 1.0.23+6573ed8cd1
	- fabric-transfer-api-v1 5.1.16+3dccd343d1
	- fabric-transitive-access-wideners-v1 6.1.0+176f9036d1
	- fabricloader 0.16.9
	- java 21
	- minecraft 1.21
	- mixinextras 0.4.1
	- tutorialmod 1.0.0
[23:49:41] [main/INFO] (FabricLoader/Mixin) SpongePowered MIXIN Subsystem Version=0.8.7 Source=file:/Users/kawikai/.gradle/caches/modules-2/files-2.1/net.fabricmc/sponge-mixin/0.15.4+mixin.0.8.7/6a12aacc794f1078458433116e9ed42c1cc98096/sponge-mixin-0.15.4+mixin.0.8.7.jar Service=Knot/Fabric Env=CLIENT
[23:49:42] [main/INFO] (FabricLoader/Mixin) Loaded Fabric development mappings for mixin remapper!
[23:49:42] [main/INFO] (FabricLoader/Mixin) Compatibility level set to JAVA_17
[23:49:42] [main/INFO] (FabricLoader/Mixin) Compatibility level set to JAVA_21
[23:49:42] [main/INFO] (FabricLoader/MixinExtras|Service) Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[23:49:42] [Datafixer Bootstrap/INFO] (Minecraft) 226 Datafixer optimizations took 149 milliseconds
[23:49:45] [Render thread/INFO] (Minecraft) Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[23:49:45] [Render thread/INFO] (Minecraft) Setting user: Player340
[23:49:45] [Render thread/INFO] (tutorialmod) Registering Mod Items for tutorialmod
[23:49:45] [Render thread/INFO] (tutorialmod) Registering Mod Blocks for tutorialmod
[23:49:45] [Render thread/INFO] (tutorialmod) Registering Item Groups for tutorialmod
[23:49:45] [Render thread/INFO] (Indigo) [Indigo] Registering Indigo renderer!
[23:49:45] [Render thread/INFO] (Minecraft) Backend library: LWJGL version 3.3.3-snapshot
[23:49:47] [Render thread/INFO] (Minecraft) Reloading ResourceManager: vanilla, fabric, fabric-api, fabric-api-base, fabric-api-lookup-api-v1, fabric-biome-api-v1, fabric-block-api-v1, fabric-block-view-api-v2, fabric-blockrenderlayer-v1, fabric-client-tags-api-v1, fabric-command-api-v1, fabric-command-api-v2, fabric-commands-v0, fabric-content-registries-v0, fabric-convention-tags-v1, fabric-convention-tags-v2, fabric-crash-report-info-v1, fabric-data-attachment-api-v1, fabric-data-generation-api-v1, fabric-dimensions-v1, fabric-entity-events-v1, fabric-events-interaction-v0, fabric-game-rule-api-v1, fabric-gametest-api-v1, fabric-item-api-v1, fabric-item-group-api-v1, fabric-key-binding-api-v1, fabric-keybindings-v0, fabric-lifecycle-events-v1, fabric-loot-api-v2, fabric-loot-api-v3, fabric-message-api-v1, fabric-model-loading-api-v1, fabric-networking-api-v1, fabric-object-builder-api-v1, fabric-particles-v1, fabric-recipe-api-v1, fabric-registry-sync-v0, fabric-renderer-api-v1, fabric-renderer-indigo, fabric-renderer-registries-v1, fabric-rendering-data-attachment-v1, fabric-rendering-fluids-v1, fabric-rendering-v0, fabric-rendering-v1, fabric-resource-conditions-api-v1, fabric-resource-loader-v0, fabric-screen-api-v1, fabric-screen-handler-api-v1, fabric-sound-api-v1, fabric-transfer-api-v1, fabric-transitive-access-wideners-v1, fabricloader, tutorialmod
[23:49:47] [Worker-Main-4/INFO] (Minecraft) Found unifont_all_no_pua-15.1.05.hex, loading
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_chestplate 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_pickaxe 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_block 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_raw_flourite 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_sword 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_helmet 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/kawika 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_leggings 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_axe 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_smelting_raw_pink_garnet 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_block 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_shovel 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_pickaxe 9.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_block 9.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_hoe 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_raw_flourite 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite_2 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_sword 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_leggings 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_axe 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_deepslate_block 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_block 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_shovel 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/goon_bow 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_sword 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_flourite_block 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite_2 5.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_block 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_flourite_deepslate_block 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 10.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_axe 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_deepslate_block 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_chestplate 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_pickaxe 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_block 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_boots 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite_2 9.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_sword 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_sword 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 9.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite_2 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_block 7.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_blasting_flourite_block.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_smelting_flourite_block.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/raw_flourite_2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_smelting_raw_flourite.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_blasting_flourite_deepslate_block.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_boots 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/raw_flourite.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_hoe 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_smelting_flourite_deepslate_block.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_pickaxe 7.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/misc/flourite_from_blasting_raw_flourite.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_chestplate 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_raw_flourite 10.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_axe 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_deepslate_block 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/building_blocks/flourite.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes 2/decorations/flourite_block.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/kawika 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/raw_flourite 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_raw_flourite 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 6.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_raw_flourite 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_raw_flourite 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 7.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/raw_flourite 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/kawika 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_raw_flourite 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/kawika 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_raw_flourite 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 6.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 7.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_raw_flourite 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_flourite_deepslate_block 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/kawika 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_block 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_raw_flourite 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_from_blasting_raw_pink_garnet 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 8.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_block 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_block 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/raw_flourite_2 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_smelting_flourite_block 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/goon_bow 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 8.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_sword 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_shovel 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_block 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet 6.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_raw_flourite 6.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_block 4.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_block 4.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/pink_garnet_axe 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/raw_flourite_2 3.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_from_blasting_flourite_deepslate_block 9.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/raw_flourite_2 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_block 2.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_blasting_flourite_deepslate_block 3.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/misc/flourite_from_smelting_flourite_deepslate_block 5.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/building_blocks/flourite 6.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/building_blocks/flourite 7.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/building_blocks/flourite 2.json, ignoring
[23:49:57] [Worker-Main-3/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:recipe/flourite_leggings 7.json, ignoring
[23:49:57] [Worker-Main-5/ERROR] (ModNioResourcePack) Invalid path in mod resource-pack tutorialmod: tutorialmod:advancement/recipes/building_blocks/flourite 3.json, ignoring
